symbol,date,open,high,low,close,volume,adjusted,ticker,djia
MCD,2020-01-07,201.869995,202.679993,200.509995,202.630005,4047400,201.369873,MCD,1
MCD,2020-01-08,202.619995,206.690002,202.199997,205.910004,5284200,204.629471,MCD,1
MCD,2020-01-09,206.860001,209.369995,206.100006,208.350006,5971600,207.054291,MCD,1
MCD,2020-01-10,208.440002,208.949997,207.270004,207.270004,2336400,205.981018,MCD,1
MCD,2020-01-13,207.380005,207.779999,205.759995,206.509995,2784200,205.225723,MCD,1
MCD,2020-01-14,205.460007,207.649994,205.460007,207.320007,2622700,206.030701,MCD,1
MCD,2020-01-15,207.320007,210.350006,207.320007,209.770004,3369400,208.465469,MCD,1
MCD,2020-01-16,210.110001,211.110001,209.220001,210.850006,2726700,209.538742,MCD,1
MCD,2020-01-17,211.419998,212.770004,211.350006,211.979996,3540400,210.661713,MCD,1
MCD,2020-01-21,211.369995,212.259995,210.220001,211.160004,4100500,209.846817,MCD,1
MCD,2020-01-22,213.160004,213.660004,211.410004,211.440002,2757400,210.125076,MCD,1
MCD,2020-01-23,210.539993,213.5,208.619995,213.419998,3378200,212.092758,MCD,1
MCD,2020-01-24,214.179993,214.179993,210.899994,211.240005,3106300,209.926315,MCD,1
MCD,2020-01-27,207.839996,210.610001,207.300003,209.339996,3389300,208.038132,MCD,1
MCD,2020-01-28,209.889999,212.210007,209.860001,210.389999,3855200,209.081604,MCD,1
MCD,2020-01-29,211.690002,216.419998,210.800003,214.440002,5734800,213.106415,MCD,1
MCD,2020-01-30,214,216.740005,212.830002,216.179993,3560700,214.835587,MCD,1
MCD,2020-01-31,215.520004,217.100006,213.139999,213.970001,3920800,212.639343,MCD,1
MCD,2020-02-03,214.990005,216.880005,214.229996,215.179993,3539200,213.841812,MCD,1
MCD,2020-02-04,216.110001,216.690002,214.25,214.619995,3367900,213.285294,MCD,1
MCD,2020-02-05,215.639999,215.779999,213.009995,214.369995,2911400,213.03685,MCD,1
MCD,2020-02-06,214.720001,214.820007,212.639999,212.869995,2903300,211.546173,MCD,1
MCD,2020-02-07,212.559998,212.839996,211.089996,211.610001,2421600,210.294022,MCD,1
MCD,2020-02-10,211.339996,213.279999,211.25,213.210007,2318800,211.884079,MCD,1
MCD,2020-02-11,214,215.860001,213.649994,215.729996,2694500,214.388397,MCD,1
MCD,2020-02-12,216,217.470001,215.110001,217.460007,2844900,216.107635,MCD,1
MCD,2020-02-13,216.710007,218.389999,216.190002,217.419998,2853400,216.067886,MCD,1
MCD,2020-02-14,217.5,217.839996,216.380005,217.089996,1720400,215.739929,MCD,1
MCD,2020-02-18,215.919998,217.039993,215.669998,216.149994,2712600,214.805771,MCD,1
MCD,2020-02-19,216.809998,216.919998,215.610001,215.630005,2229500,214.289017,MCD,1
MCD,2020-02-20,216.149994,216.649994,212.779999,215.080002,2869400,213.742432,MCD,1
MCD,2020-02-21,215.240005,216.369995,214.300003,215.869995,2791200,214.527512,MCD,1
MCD,2020-02-24,210.580002,215.179993,210.110001,213.520004,4218800,212.192139,MCD,1
MCD,2020-02-25,214.580002,216.830002,211.149994,212.100006,5053700,210.780975,MCD,1
MCD,2020-02-26,212.889999,214.559998,209.75,210.100006,4190800,208.793411,MCD,1
MCD,2020-02-27,207.699997,210,200.929993,201,6406200,199.75,MCD,1
MCD,2020-02-28,196,198.440002,188.809998,194.169998,11377800,194.169998,MCD,1
MCD,2020-03-02,193.809998,202.550003,193.179993,202.550003,6154200,202.550003,MCD,1
MCD,2020-03-03,202,205.669998,197.160004,199.509995,5115200,199.509995,MCD,1
MCD,2020-03-04,201.929993,207.160004,200.899994,207.020004,4260400,207.020004,MCD,1
MCD,2020-03-05,202.639999,203.910004,196.330002,198.320007,4107200,198.320007,MCD,1
MCD,2020-03-06,192.899994,199.580002,191.210007,198.860001,6360100,198.860001,MCD,1
MCD,2020-03-09,187.669998,194.470001,184.100006,186.860001,7788500,186.860001,MCD,1
MCD,2020-03-10,190.949997,200,187.889999,199.860001,5835200,199.860001,MCD,1
MCD,2020-03-11,192.940002,195.740005,185.830002,188.25,5625100,188.25,MCD,1
MCD,2020-03-12,174.779999,179.839996,169.380005,170.130005,9079300,170.130005,MCD,1
MCD,2020-03-13,178.259995,179.470001,168.199997,177.130005,8042600,177.130005,MCD,1
MCD,2020-03-16,157.100006,161.919998,147.630005,149.009995,9341300,149.009995,MCD,1
MCD,2020-03-17,148.020004,149.479996,135,147.619995,13708200,147.619995,MCD,1
MCD,2020-03-18,137.5,141.710007,124.230003,137.300003,12627600,137.300003,MCD,1
MCD,2020-03-19,135.199997,154.839996,128.210007,149.5,12773400,149.5,MCD,1
MCD,2020-03-20,153.589996,161.539993,147.770004,148.490005,12000000,148.490005,MCD,1
MCD,2020-03-23,142.949997,153.210007,136.5,137.100006,10660400,137.100006,MCD,1
MCD,2020-03-24,149,162.979996,146.100006,161.949997,11669100,161.949997,MCD,1
MCD,2020-03-25,165,171.360001,159.220001,162.979996,9708700,162.979996,MCD,1
MCD,2020-03-26,163.990005,170.929993,161,167.350006,8259900,167.350006,MCD,1
MCD,2020-03-27,162.779999,169.735001,159.2164,164.009995,6441366,164.009995,MCD,1
MCD,2020-03-30,164.919998,170.309998,163.570007,168.130005,5620400,168.130005,MCD,1
MCD,2020-03-31,166.839996,169.509995,165,165.350006,4519900,165.350006,MCD,1
MCD,2020-04-01,160.220001,161.440002,156.350006,158.169998,4668400,158.169998,MCD,1
MCD,2020-04-02,155,161.949997,155,161.5,4803200,161.5,MCD,1
MCD,2020-04-03,160.309998,162.229996,156.149994,160.330002,4361094,160.330002,MCD,1
MCD,2020-04-06,169.199997,177.869995,168.240005,177.039993,8330900,177.039993,MCD,1
MCD,2020-04-07,184.529999,185.190002,175.160004,175.589996,7848300,175.589996,MCD,1
MCD,2020-04-08,175.009995,179.419998,174.100006,177.490005,5665700,177.490005,MCD,1
MCD,2020-04-09,180.729996,185.460007,179.619995,183.699997,4901900,183.699997,MCD,1
MCD,2020-04-13,182.679993,182.850006,176.910004,180.119995,3182500,180.119995,MCD,1
MMM,2020-01-02,177.679993,180.009995,177.139999,180,3601700,178.384613,MMM,1
MMM,2020-01-03,177.020004,178.660004,175.630005,178.449997,2466900,176.848526,MMM,1
MMM,2020-01-06,177.149994,178.710007,176.350006,178.619995,1998000,177.016998,MMM,1
MMM,2020-01-07,178.279999,178.509995,176.820007,177.899994,2173000,176.303452,MMM,1
MMM,2020-01-08,178,181.5,177.649994,180.630005,2758300,179.008957,MMM,1
MMM,2020-01-09,181.509995,181.589996,179.759995,181.199997,2746300,179.573837,MMM,1
MMM,2020-01-10,181.610001,182.179993,180.139999,180.470001,2103800,178.850403,MMM,1
MMM,2020-01-13,180.940002,182.229996,180.360001,180.919998,2090800,179.296356,MMM,1
MMM,2020-01-14,180.919998,182.550003,180.210007,181.369995,2911200,179.74231,MMM,1
MMM,2020-01-15,181.419998,181.860001,179.179993,179.779999,2482200,178.16658,MMM,1
MMM,2020-01-16,180.679993,181.199997,179.690002,181.009995,2149900,179.385544,MMM,1
MMM,2020-01-17,181,182.149994,180.699997,181.350006,3690100,179.722504,MMM,1
MMM,2020-01-21,181.850006,181.910004,178.630005,179.389999,3367700,177.78009,MMM,1
MMM,2020-01-22,179.509995,180.570007,177.880005,178.029999,2420200,176.432297,MMM,1
MMM,2020-01-23,177.070007,178.440002,176.389999,177.740005,2358400,176.144897,MMM,1
MMM,2020-01-24,178.490005,179.809998,177.529999,178.149994,2643100,176.551208,MMM,1
MMM,2020-01-27,179.860001,180.589996,175.539993,175.630005,4361400,174.053833,MMM,1
MMM,2020-01-28,171.899994,172.339996,165.050003,165.580002,8920700,164.094025,MMM,1
MMM,2020-01-29,166.350006,166.470001,161.529999,162,5343900,160.546158,MMM,1
MMM,2020-01-30,161,162.639999,158.759995,162.509995,4357100,161.051575,MMM,1
MMM,2020-01-31,162,162.649994,158.229996,158.660004,5740300,157.23613,MMM,1
MMM,2020-02-03,160.029999,160.309998,156.380005,156.589996,3927100,155.184692,MMM,1
MMM,2020-02-04,159.770004,159.960007,157,157.240005,4363900,155.828873,MMM,1
MMM,2020-02-05,159.119995,162.330002,158.699997,162.330002,3118200,160.873184,MMM,1
MMM,2020-02-06,164.490005,165,162.470001,162.889999,3413800,161.428162,MMM,1
MMM,2020-02-07,161.410004,161.919998,159.630005,160.080002,2736200,158.643387,MMM,1
MMM,2020-02-10,160.210007,161.259995,158.869995,160.149994,2754800,158.712753,MMM,1
MMM,2020-02-11,161,162.520004,160.020004,162.449997,2275100,160.992111,MMM,1
MMM,2020-02-12,164.240005,165.039993,163.570007,163.800003,2736400,162.330002,MMM,1
MMM,2020-02-13,161.759995,161.869995,159,159.759995,3413900,159.759995,MMM,1
MMM,2020-02-14,159.850006,161.139999,158.820007,161.009995,2233500,161.009995,MMM,1
MMM,2020-02-18,160.360001,160.529999,158.039993,158.880005,2478900,158.880005,MMM,1
MMM,2020-02-19,159.080002,160.470001,158.360001,159.339996,2296400,159.339996,MMM,1
MMM,2020-02-20,159,161.389999,158.5,158.559998,3275100,158.559998,MMM,1
MMM,2020-02-21,158.330002,158.589996,156.119995,156.929993,3535300,156.929993,MMM,1
MMM,2020-02-24,154.449997,154.710007,152.220001,152.550003,3635600,152.550003,MMM,1
MMM,2020-02-25,153.309998,153.440002,145.970001,146.850006,5263400,146.850006,MMM,1
MMM,2020-02-26,149.570007,151.820007,148.089996,148.960007,5152100,148.960007,MMM,1
MMM,2020-02-27,151.229996,155.429993,149,150.160004,8241600,150.160004,MMM,1
MMM,2020-02-28,154.089996,156.720001,146,149.240005,11508700,149.240005,MMM,1
MMM,2020-03-02,151.339996,153.429993,148.369995,153.020004,8026300,153.020004,MMM,1
MMM,2020-03-03,152.440002,154,144.440002,145.240005,8296500,145.240005,MMM,1
MMM,2020-03-04,147.020004,154,145.990005,153.979996,5773800,153.979996,MMM,1
MMM,2020-03-05,150.800003,154.350006,149.550003,151.410004,5887000,151.410004,MMM,1
MMM,2020-03-06,149.589996,154.740005,147.869995,153.649994,7155100,153.649994,MMM,1
MMM,2020-03-09,146.589996,149.460007,143.550003,144.059998,8194400,144.059998,MMM,1
MMM,2020-03-10,149.020004,153.380005,144.880005,153.300003,5651700,153.300003,MMM,1
MMM,2020-03-11,149.729996,149.729996,146.470001,147.240005,4748200,147.240005,MMM,1
MMM,2020-03-12,139.960007,141.710007,130.339996,133.580002,8215800,133.580002,MMM,1
MMM,2020-03-13,141.009995,141.690002,131,141.679993,6580300,141.679993,MMM,1
MMM,2020-03-16,129.860001,135.5,128.009995,130.910004,7440800,130.910004,MMM,1
MMM,2020-03-17,131.940002,136.770004,129.610001,134.440002,6535400,134.440002,MMM,1
MMM,2020-03-18,128.460007,139.369995,128.389999,137.020004,6860400,137.020004,MMM,1
MMM,2020-03-19,137.710007,140.179993,132.929993,137.509995,6365700,137.509995,MMM,1
MMM,2020-03-20,138.070007,139.240005,122.709999,124.889999,9589200,124.889999,MMM,1
MMM,2020-03-23,128.160004,128.399994,114.040001,117.870003,7934300,117.870003,MMM,1
MMM,2020-03-24,122.290001,133.449997,121,132.720001,9306100,132.720001,MMM,1
MMM,2020-03-25,133.149994,134.690002,126.800003,131.539993,7742500,131.539993,MMM,1
MMM,2020-03-26,131.789993,136.380005,130.610001,136.179993,6717000,136.179993,MMM,1
MMM,2020-03-27,132.830002,137.070007,130.910004,133.240005,4262337,133.240005,MMM,1
MMM,2020-03-30,132.25,138.009995,131.059998,137.740005,3868000,137.740005,MMM,1
MMM,2020-03-31,135.690002,139.440002,135.679993,136.509995,3613700,136.509995,MMM,1
MMM,2020-04-01,132,135.839996,131.009995,133.139999,3777600,133.139999,MMM,1
MMM,2020-04-02,132.360001,138.210007,132.100006,137.910004,3990300,137.910004,MMM,1
MMM,2020-04-03,136.009995,137.434998,132.899994,133.789993,3461642,133.789993,MMM,1
MMM,2020-04-06,137.860001,141.25,136.899994,140.699997,5639700,140.699997,MMM,1
MMM,2020-04-07,147.5,150.639999,144.399994,144.600006,5496300,144.600006,MMM,1
MMM,2020-04-08,145.729996,149.720001,143.910004,148.990005,3071100,148.990005,MMM,1
MMM,2020-04-09,148.460007,149.729996,146.539993,147.779999,4784200,147.779999,MMM,1
MMM,2020-04-13,147.5,148.580002,145.300003,146.399994,2641100,146.399994,MMM,1
MRK,2020-01-02,91.080002,92.139999,90.370003,92.040001,7873500,91.285881,MRK,1
MRK,2020-01-03,90.68,92.07,90.510002,91.25,5633300,90.50235,MRK,1
MRK,2020-01-06,91.230003,91.739998,90.989998,91.639999,7178400,90.889153,MRK,1
MRK,2020-01-07,90.800003,91.120003,89.120003,89.199997,10622400,88.469139,MRK,1
MRK,2020-01-08,89.089996,89.5,88.410004,88.599998,14504300,87.874062,MRK,1
MRK,2020-01-09,88.949997,90.050003,88.779999,89.379997,9269800,88.647667,MRK,1
MRK,2020-01-10,89.720001,90.110001,89.449997,89.529999,5673000,88.79644,MRK,1
MRK,2020-01-13,89.519997,89.629997,89.019997,89.510002,9791500,88.776611,MRK,1
MRK,2020-01-14,89.269997,89.93,88.870003,89.93,8230600,89.193169,MRK,1
MRK,2020-01-15,90.099998,91.610001,90.089996,91.540001,9173700,90.78997,MRK,1
MRK,2020-01-16,91.860001,92.059998,91.050003,91.18,6920300,90.432922,MRK,1
MRK,2020-01-17,91.279999,91.629997,90.860001,90.970001,9667200,90.224648,MRK,1
MRK,2020-01-21,90.720001,90.970001,89.709999,89.970001,9563100,89.232841,MRK,1
MRK,2020-01-22,90.169998,90.459999,89.620003,89.650002,7443200,88.915459,MRK,1
MRK,2020-01-23,89.660004,89.660004,88.260002,88.559998,12593600,87.834389,MRK,1
MRK,2020-01-24,88.629997,88.830002,85.580002,85.980003,14270000,85.275536,MRK,1
MRK,2020-01-27,85.099998,86.510002,84.709999,86.099998,10350700,85.394547,MRK,1
MRK,2020-01-28,86.440002,86.709999,85.900002,86.25,9061400,85.54332,MRK,1
MRK,2020-01-29,86.599998,88.160004,86.43,87.239998,8121400,86.5252,MRK,1
MRK,2020-01-30,86.949997,87.129997,86.199997,86.5,10511900,85.791267,MRK,1
MRK,2020-01-31,86.379997,86.669998,85,85.440002,9180900,84.739952,MRK,1
MRK,2020-02-03,86.040001,88.220001,86.040001,87.339996,9286100,86.624382,MRK,1
MRK,2020-02-04,88.43,89.199997,88.059998,88.360001,14400100,87.636032,MRK,1
MRK,2020-02-05,84.68,86.739998,84,85.830002,27948600,85.126762,MRK,1
MRK,2020-02-06,86.019997,86.230003,85.260002,85.68,15372300,84.977989,MRK,1
MRK,2020-02-07,85.889999,85.940002,84.830002,85.080002,10896400,84.382904,MRK,1
MRK,2020-02-10,85.080002,85.980003,84.940002,85.660004,10105900,84.958153,MRK,1
MRK,2020-02-11,85.860001,86,84.949997,85.25,9783100,84.551506,MRK,1
MRK,2020-02-12,85.040001,85.230003,82.900002,83.25,18731800,82.567894,MRK,1
MRK,2020-02-13,82.93,82.93,81.449997,81.970001,18500700,81.298386,MRK,1
MRK,2020-02-14,82.230003,82.800003,81.669998,82.650002,8343000,81.972816,MRK,1
MRK,2020-02-18,82.879997,83.110001,82.260002,82.459999,9558500,81.78437,MRK,1
MRK,2020-02-19,83.080002,83.110001,81.57,82,11202500,81.32814,MRK,1
MRK,2020-02-20,82.220001,82.830002,81.720001,82.489998,10440200,81.814125,MRK,1
MRK,2020-02-21,82.190002,82.629997,81.709999,82.339996,8870200,81.665352,MRK,1
MRK,2020-02-24,80.610001,82.589996,80.57,81.330002,13105100,80.663628,MRK,1
MRK,2020-02-25,81.529999,81.940002,79.849998,80.269997,12568400,79.612312,MRK,1
MRK,2020-02-26,80.660004,81.629997,79.769997,79.940002,11393400,79.285019,MRK,1
MRK,2020-02-27,80.709999,81.75,78,78.080002,15013600,77.440262,MRK,1
MRK,2020-02-28,76.68,77.489998,74.18,76.559998,27922000,75.932709,MRK,1
MRK,2020-03-02,77.129997,81.550003,77.080002,81.370003,17977600,80.7033,MRK,1
MRK,2020-03-03,81.400002,82.400002,77.910004,79.129997,16597900,78.481651,MRK,1
MRK,2020-03-04,81.5,83.07,79.879997,82.970001,19297900,82.290192,MRK,1
MRK,2020-03-05,81.529999,82.769997,80.940002,81.580002,14330000,80.911583,MRK,1
MRK,2020-03-06,79.970001,82.620003,79.43,82.199997,13557800,81.526497,MRK,1
MRK,2020-03-09,78,80.720001,76.989998,78.959999,18075200,78.313049,MRK,1
MRK,2020-03-10,80.480003,82.18,77.5,82.019997,16724700,81.347969,MRK,1
MRK,2020-03-11,79.830002,80.160004,78.029999,79.25,13620400,78.60067,MRK,1
MRK,2020-03-12,74.400002,78.059998,73.260002,74.449997,21626700,73.839996,MRK,1
MRK,2020-03-13,76.220001,77.230003,72.260002,76.75,24672800,76.75,MRK,1
MRK,2020-03-16,70.769997,76.089996,67.120003,69.919998,19855300,69.919998,MRK,1
MRK,2020-03-17,71.650002,76.07,71.379997,74.480003,23612400,74.480003,MRK,1
MRK,2020-03-18,71.449997,74.660004,68.830002,71.629997,17708500,71.629997,MRK,1
MRK,2020-03-19,71.349998,72.860001,68.910004,70.730003,18386200,70.730003,MRK,1
MRK,2020-03-20,69.550003,72.5,68.5,71.360001,22019000,71.360001,MRK,1
MRK,2020-03-23,70.269997,71.610001,65.25,66.400002,17533400,66.400002,MRK,1
MRK,2020-03-24,68.989998,69.75,67.190002,69.050003,18987100,69.050003,MRK,1
MRK,2020-03-25,68.410004,70.379997,66.75,68.220001,17472800,68.220001,MRK,1
MRK,2020-03-26,68.139999,74.18,68.099998,73.529999,17226000,73.529999,MRK,1
MRK,2020-03-27,71.800003,73.43,71.25,71.730003,11896224,71.730003,MRK,1
MRK,2020-03-30,73.620003,77.589996,72.879997,76.949997,15078300,76.949997,MRK,1
MRK,2020-03-31,76.25,77.599998,75.519997,76.940002,14389000,76.940002,MRK,1
MRK,2020-04-01,74.660004,75.470001,72.989998,73.800003,11130400,73.800003,MRK,1
MRK,2020-04-02,75.980003,77.120003,74.029999,76.870003,12255100,76.870003,MRK,1
MRK,2020-04-03,76.279999,77.440002,75.32,76.25,9181539,76.25,MRK,1
MRK,2020-04-06,78.330002,80.849998,77.900002,80.309998,13658500,80.309998,MRK,1
MRK,2020-04-07,81.68,81.970001,78.400002,78.559998,10169800,78.559998,MRK,1
MRK,2020-04-08,79.18,83,78.339996,81.620003,10956000,81.620003,MRK,1
MRK,2020-04-09,81.169998,83.290001,80.18,82.489998,13241600,82.489998,MRK,1
MRK,2020-04-13,81.82,82.470001,79.830002,80.540001,7348900,80.540001,MRK,1
MSFT,2020-01-02,158.779999,160.729996,158.330002,160.619995,22622100,160.18248,MSFT,1
MSFT,2020-01-03,158.320007,159.949997,158.059998,158.619995,21116200,158.187927,MSFT,1
MSFT,2020-01-06,157.080002,159.100006,156.509995,159.029999,20813700,158.596817,MSFT,1
MSFT,2020-01-07,159.320007,159.669998,157.320007,157.580002,21634100,157.150772,MSFT,1
MSFT,2020-01-08,158.929993,160.800003,157.949997,160.089996,27746500,159.653915,MSFT,1
MSFT,2020-01-09,161.839996,162.220001,161.029999,162.089996,21385000,161.648468,MSFT,1
MSFT,2020-01-10,162.820007,163.220001,161.179993,161.339996,20725900,160.900513,MSFT,1
MSFT,2020-01-13,161.759995,163.309998,161.259995,163.279999,21626500,162.835236,MSFT,1
MSFT,2020-01-14,163.389999,163.600006,161.720001,162.130005,23477400,161.68837,MSFT,1
MSFT,2020-01-15,162.619995,163.940002,162.570007,163.179993,21417900,162.735504,MSFT,1
MSFT,2020-01-16,164.350006,166.240005,164.029999,166.169998,23865400,165.717361,MSFT,1
MSFT,2020-01-17,167.419998,167.470001,165.429993,167.100006,34371700,166.644836,MSFT,1
MSFT,2020-01-21,166.679993,168.190002,166.429993,166.5,29517200,166.046463,MSFT,1
MSFT,2020-01-22,167.399994,167.490005,165.679993,165.699997,24138800,165.248642,MSFT,1
MSFT,2020-01-23,166.190002,166.800003,165.270004,166.720001,19680800,166.265869,MSFT,1
MSFT,2020-01-24,167.509995,167.529999,164.449997,165.039993,24918100,164.590439,MSFT,1
MSFT,2020-01-27,161.149994,163.380005,160.199997,162.279999,32078100,161.837952,MSFT,1
MSFT,2020-01-28,163.779999,165.759995,163.070007,165.460007,24899900,165.009308,MSFT,1
MSFT,2020-01-29,167.839996,168.75,165.690002,168.039993,34754500,167.58226,MSFT,1
MSFT,2020-01-30,174.050003,174.050003,170.789993,172.779999,51597500,172.309357,MSFT,1
MSFT,2020-01-31,172.210007,172.399994,169.580002,170.229996,36142700,169.766296,MSFT,1
MSFT,2020-02-03,170.429993,174.5,170.399994,174.380005,30149100,173.904999,MSFT,1
MSFT,2020-02-04,177.139999,180.639999,176.309998,180.119995,36433300,179.629364,MSFT,1
MSFT,2020-02-05,184.029999,184.199997,178.410004,179.899994,39186300,179.409958,MSFT,1
MSFT,2020-02-06,180.970001,183.820007,180.059998,183.630005,27751400,183.129807,MSFT,1
MSFT,2020-02-07,182.850006,185.630005,182.479996,183.889999,33529100,183.389099,MSFT,1
MSFT,2020-02-10,183.580002,188.839996,183.25,188.699997,35844300,188.185989,MSFT,1
MSFT,2020-02-11,190.649994,190.699997,183.5,184.440002,53159900,183.937607,MSFT,1
MSFT,2020-02-12,185.580002,185.850006,181.850006,184.710007,47062900,184.206863,MSFT,1
MSFT,2020-02-13,183.080002,186.229996,182.869995,183.710007,35295800,183.209595,MSFT,1
MSFT,2020-02-14,183.25,185.410004,182.649994,185.350006,23149500,184.845123,MSFT,1
MSFT,2020-02-18,185.610001,187.699997,185.5,187.229996,27792200,186.720001,MSFT,1
MSFT,2020-02-19,188.059998,188.179993,186.470001,187.279999,29997500,187.279999,MSFT,1
MSFT,2020-02-20,186.949997,187.25,181.100006,184.419998,36862400,184.419998,MSFT,1
MSFT,2020-02-21,183.169998,183.5,177.25,178.589996,48572600,178.589996,MSFT,1
MSFT,2020-02-24,167.770004,174.550003,163.229996,170.889999,68311100,170.889999,MSFT,1
MSFT,2020-02-25,174.199997,174.839996,167.649994,168.070007,68073300,168.070007,MSFT,1
MSFT,2020-02-26,169.710007,173.259995,168.210007,170.169998,56206100,170.169998,MSFT,1
MSFT,2020-02-27,163.320007,167.029999,157.979996,158.179993,93174900,158.179993,MSFT,1
MSFT,2020-02-28,152.410004,163.710007,152,162.009995,97073600,162.009995,MSFT,1
MSFT,2020-03-02,165.309998,172.919998,162.309998,172.789993,71030800,172.789993,MSFT,1
MSFT,2020-03-03,173.800003,175,162.259995,164.509995,71677000,164.509995,MSFT,1
MSFT,2020-03-04,168.490005,170.699997,165.619995,170.550003,49814400,170.550003,MSFT,1
MSFT,2020-03-05,166.050003,170.869995,165.690002,166.270004,47817300,166.270004,MSFT,1
MSFT,2020-03-06,162.610001,163.110001,156,161.570007,72821100,161.570007,MSFT,1
MSFT,2020-03-09,151,157.75,150,150.619995,70419300,150.619995,MSFT,1
MSFT,2020-03-10,158.160004,161.029999,152.580002,160.919998,65354400,160.919998,MSFT,1
MSFT,2020-03-11,157.130005,157.699997,151.149994,153.630005,56371600,153.630005,MSFT,1
MSFT,2020-03-12,145.300003,153.470001,138.580002,139.059998,93226400,139.059998,MSFT,1
MSFT,2020-03-13,147.5,161.910004,140.729996,158.830002,92727400,158.830002,MSFT,1
MSFT,2020-03-16,140,149.350006,135,135.419998,87905900,135.419998,MSFT,1
MSFT,2020-03-17,140,147.5,135,146.570007,81059800,146.570007,MSFT,1
MSFT,2020-03-18,138,146,135.020004,140.399994,81593200,140.399994,MSFT,1
MSFT,2020-03-19,142.770004,150.149994,139,142.710007,85922700,142.710007,MSFT,1
MSFT,2020-03-20,146,147.100006,135.860001,137.350006,84866200,137.350006,MSFT,1
MSFT,2020-03-23,137.009995,140.570007,132.520004,135.979996,78975200,135.979996,MSFT,1
MSFT,2020-03-24,143.75,149.600006,141.270004,148.339996,82377800,148.339996,MSFT,1
MSFT,2020-03-25,148.910004,154.330002,144.440002,146.919998,75638200,146.919998,MSFT,1
MSFT,2020-03-26,148.399994,156.660004,148.369995,156.110001,64568100,156.110001,MSFT,1
MSFT,2020-03-27,151.75,154.889999,149.199997,149.699997,57042291,149.699997,MSFT,1
MSFT,2020-03-30,152.440002,160.600006,150.009995,160.229996,63132100,160.229996,MSFT,1
MSFT,2020-03-31,159.399994,164.779999,156.559998,157.710007,77927200,157.710007,MSFT,1
MSFT,2020-04-01,153,157.75,150.820007,152.110001,57858300,152.110001,MSFT,1
MSFT,2020-04-02,151.860001,155.479996,150.360001,155.259995,49630700,155.259995,MSFT,1
MSFT,2020-04-03,155.100006,157.380005,152.195007,153.830002,41243284,153.830002,MSFT,1
MSFT,2020-04-06,160.320007,166.5,157.580002,165.270004,67111700,165.270004,MSFT,1
MSFT,2020-04-07,169.589996,170,163.259995,163.490005,62769000,163.490005,MSFT,1
MSFT,2020-04-08,165.669998,166.669998,163.5,165.130005,48318200,165.130005,MSFT,1
MSFT,2020-04-09,166.360001,167.369995,163.330002,165.139999,51431800,165.139999,MSFT,1
MSFT,2020-04-13,164.350006,165.570007,162.300003,165.509995,41814200,165.509995,MSFT,1
nclh,2020-01-02,58.790001,59.110001,58.150002,58.830002,977700,58.830002,nclh,0
nclh,2020-01-03,57.740002,58.220001,57.25,57.599998,1611800,57.599998,nclh,0
nclh,2020-01-06,57.080002,57.27,56.52,56.799999,2302500,56.799999,nclh,0
nclh,2020-01-07,56.549999,57.27,56.48,56.970001,1623100,56.970001,nclh,0
nclh,2020-01-08,57.029999,57.919998,56.919998,57.57,1187300,57.57,nclh,0
nclh,2020-01-09,58.060001,58.130001,57.52,58.060001,782900,58.060001,nclh,0
nclh,2020-01-10,58.23,58.389999,57.57,57.959999,1051900,57.959999,nclh,0
nclh,2020-01-13,57.98,58.009998,57.299999,57.84,1357200,57.84,nclh,0
nclh,2020-01-14,57.77,58.09,57.68,57.900002,1147400,57.900002,nclh,0
nclh,2020-01-15,57.869999,58.25,57.150002,57.540001,1212400,57.540001,nclh,0
nclh,2020-01-16,57.75,58.610001,57.689999,58.580002,1305200,58.580002,nclh,0
nclh,2020-01-17,58.849998,59.779999,58.540001,59.650002,1701100,59.650002,nclh,0
nclh,2020-01-21,59,59.029999,57.57,57.950001,2252800,57.950001,nclh,0
nclh,2020-01-22,58.130001,58.68,57.48,57.630001,3227200,57.630001,nclh,0
nclh,2020-01-23,56.799999,58.279999,55.919998,58.220001,1323800,58.220001,nclh,0
nclh,2020-01-24,58.119999,58.119999,55.23,55.84,2244700,55.84,nclh,0
nclh,2020-01-27,53.119999,54.59,53.099998,54.16,2779200,54.16,nclh,0
nclh,2020-01-28,54.82,55.639999,54.419998,55,1484700,55,nclh,0
nclh,2020-01-29,55.16,56.220001,55.130001,56.02,1430400,56.02,nclh,0
nclh,2020-01-30,53.130001,55.290001,52.77,54.799999,3359700,54.799999,nclh,0
nclh,2020-01-31,54.75,54.91,53.41,53.849998,2146700,53.849998,nclh,0
nclh,2020-02-03,54.189999,54.669998,52.75,54.189999,2456100,54.189999,nclh,0
nclh,2020-02-04,55.43,55.68,54.650002,54.75,1984800,54.75,nclh,0
nclh,2020-02-05,55.169998,55.630001,54.900002,55.110001,2200200,55.110001,nclh,0
nclh,2020-02-06,55.779999,55.849998,55.080002,55.099998,1596500,55.099998,nclh,0
nclh,2020-02-07,53.490002,54.040001,52.310001,52.810001,2369900,52.810001,nclh,0
nclh,2020-02-10,52.25,52.25,50.970001,51,2534900,51,nclh,0
nclh,2020-02-11,51.599998,52.91,51.310001,52.490002,2002800,52.490002,nclh,0
nclh,2020-02-12,52.849998,54.279999,52.84,54.209999,1982900,54.209999,nclh,0
nclh,2020-02-13,53.41,53.639999,52.91,53.43,2246200,53.43,nclh,0
